"","startTime","rt","key_press","riskyKey","red_marbles","blue_marbles","OtherChoseRisk","ChooseRisk","valueGamble","probGamble","Social1Ind0","payoff","cumulatedPayoff","valueSure","PercentBlueEstimate","HowSure","test_part","sex","age","subject","PercentBlueShownAbs","PercentRedShownAbs","PercentBlueShownRel","PercentRedShownRel","TotalNShown","Agegroup","DFE1DFD0"
"1703",2018-07-11,"2049","70","70","99","99","1","1","20","0.75","1","0","1109","5","50","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1704",2018-07-11,"2214","74","74","0,0,2,2,0","1,1,2,0,1","1","1","20","0.5","1","0","1109","5","70","50","SocialChoice","Maennlich",12,7,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,1,1
"1705",2018-07-11,"3455","74","70","99","99","1","0","50","0.125","1","5","1114","5","70","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1706",2018-07-11,"1807","74","74","0,1,1,0,0","1,3,1,1,1","1","1","50","0.75","1","50","1164","5","50","50","SocialChoice","Maennlich",12,7,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,1,1
"1707",2018-07-11,"2055","74","74","0,0,1,1,1","1,1,1,3,0","0","1","50","0.675","1","50","1214","5","71","50","SocialChoice","Maennlich",12,7,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,1,1
"1708",2018-07-11,"1601","74","74","99","99","1","1","50","0.75","1","50","1264","5","71","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1709",2018-07-11,"3213","70","70","99","99","1","1","8","0.5","1","0","1264","5","71","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1710",2018-07-11,"1980","70","74","99","99","1","0","50","0.25","1","5","1269","5","71","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1711",2018-07-11,"2239","70","70","99","99","0","1","20","0.675","1","20","1289","5","71","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1712",2018-07-11,"2024","74","70","99","99","0","0","20","0.125","1","5","1294","5","71","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1713",2018-07-11,"1863","74","74","1,1,3,1,1","0,0,1,0,1","1","1","20","0.25","1","0","1294","5","25","20","SocialChoice","Maennlich",12,7,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,1,1
"1714",2018-07-11,"3970","74","70","99","99","1","0","8","0.25","1","5","1299","5","25","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1715",2018-07-11,"1911","74","74","0,0,2,2,0","1,1,2,0,1","1","1","50","0.5","1","0","1299","5","59","20","SocialChoice","Maennlich",12,7,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,1,1
"1716",2018-07-11,"2979","74","74","99","99","1","1","20","0.5","1","20","1319","5","59","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1717",2018-07-11,"2756","74","74","99","99","1","1","8","0.75","1","8","1327","5","59","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1718",2018-07-11,"1958","70","74","0,1,1,0,0","1,3,1,1,1","1","0","8","0.75","1","5","1332","5","65","26","SocialChoice","Maennlich",12,7,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,1,1
"1719",2018-07-11,"4144","74","70","0,0,2,2,0","1,1,2,0,1","1","0","8","0.5","1","5","1337","5","60","27","SocialChoice","Maennlich",12,7,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,1,1
"1720",2018-07-11,"2445","74","70","99","99","0","0","20","0.375","1","5","1342","5","60","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1721",2018-07-11,"3902","70","74","1,3,0,2,0","0,1,1,0,1","1","0","8","0.375","1","5","1347","5","27","50","SocialChoice","Maennlich",12,7,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,1,1
"1722",2018-07-11,"2102","74","74","1,4,1,2,0","0,0,0,0,1","1","1","50","0.125","1","0","1347","5","8","23","SocialChoice","Maennlich",12,7,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,1,1
"1723",2018-07-11,"2134","70","74","1,4,1,2,0","0,0,0,0,1","0","0","8","0.125","1","5","1352","5","10","19","SocialChoice","Maennlich",12,7,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,1,1
"1724",2018-07-11,"1990","74","74","0,0,1,1,1","1,1,1,3,0","0","1","20","0.675","1","0","1352","5","19","50","SocialChoice","Maennlich",12,7,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,1,1
"1725",2018-07-11,"3263","70","70","99","99","0","1","50","0.675","1","50","1402","5","19","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1726",2018-07-11,"3987","70","70","99","99","1","1","50","0.5","1","50","1452","5","19","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1727",2018-07-11,"2642","70","74","99","99","1","0","50","0.375","1","5","1457","5","19","NULL","SocialChoice","Maennlich",12,7,2.2,2.2,0.5,0.5,198,1,0
"1728",2018-07-11,"1887","70","70","1,4,1,2,0","0,0,0,0,1","0","1","20","0.125","1","0","1457","5","50","50","SocialChoice","Maennlich",12,7,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,1,1
"1729",2018-07-12,"126116","74","74","99","99","NULL","1","20","0.675","0","0","0","5","55","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1730",2018-07-12,"11925","74","70","99","99","NULL","0","20","0.5","0","5","5","5","45","53","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1731",2018-07-12,"45024","70","70","1,1,3,1,1","0,0,1,0,1","NULL","1","50","0.25","0","0","5","5","64","NULL","SoloChoice","Weiblich",11,8,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"1732",2018-07-12,"4778","74","70","99","99","NULL","0","20","0.25","0","5","10","5","64","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1733",2018-07-12,"11708","70","74","99","99","NULL","0","50","0.375","0","5","15","5","64","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1734",2018-07-12,"7832","70","74","1,1,3,1,1","0,0,1,0,1","NULL","0","20","0.25","0","5","20","5","NULL","NULL","SoloChoice","Weiblich",11,8,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"1735",2018-07-12,"5568","74","74","0,0,2,2,0","1,1,2,0,1","NULL","1","20","0.5","0","0","20","5","51","51","SoloChoice","Weiblich",11,8,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"1736",2018-07-12,"31280","74","74","99","99","NULL","1","50","0.25","0","0","20","5","27","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1737",2018-07-12,"8008","70","74","0,1,1,0,0","1,3,1,1,1","NULL","0","20","0.75","0","5","25","5","74","65","SoloChoice","Weiblich",11,8,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"1738",2018-07-12,"9152","74","70","0,1,1,0,0","1,3,1,1,1","NULL","0","8","0.75","0","5","30","5","64","NULL","SoloChoice","Weiblich",11,8,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"1739",2018-07-12,"4040","70","70","0,1,1,0,0","1,3,1,1,1","NULL","1","50","0.75","0","50","80","5","13","NULL","SoloChoice","Weiblich",11,8,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"1740",2018-07-12,"8152","74","70","99","99","NULL","0","20","0.375","0","5","85","5","13","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1741",2018-07-12,"4240","70","74","1,4,1,2,0","0,0,0,0,1","NULL","0","20","0.125","0","5","90","5","10","78","SoloChoice","Weiblich",11,8,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"1742",2018-07-12,"88568","74","74","0,0,2,2,0","1,1,2,0,1","NULL","1","50","0.5","0","0","90","5","58","NULL","SoloChoice","Weiblich",11,8,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"1743",2018-07-12,"4731","70","74","99","99","NULL","0","50","0.125","0","5","95","5","50","57","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1744",2018-07-12,"20748","70","70","99","99","NULL","1","50","0.675","0","50","145","5","50","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1745",2018-07-12,"2849","70","74","99","99","NULL","0","8","0.25","0","5","150","5","50","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1746",2018-07-12,"7546","70","74","99","99","NULL","0","20","0.125","0","5","155","5","50","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1747",2018-07-12,"3384","74","74","99","99","NULL","1","50","0.75","0","50","205","5","50","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1748",2018-07-12,"6040","70","70","0,0,1,1,1","1,1,1,3,0","NULL","1","50","0.675","0","50","255","5","85","57","SoloChoice","Weiblich",11,8,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"1749",2018-07-12,"2744","74","70","1,3,0,2,0","0,1,1,0,1","NULL","0","20","0.375","0","5","260","5","31","53","SoloChoice","Weiblich",11,8,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"1750",2018-07-12,"4240","70","74","0,0,1,1,1","1,1,1,3,0","NULL","0","8","0.675","0","5","265","5","50","50","SoloChoice","Weiblich",11,8,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"1751",2018-07-12,"5664","74","70","1,4,1,2,0","0,0,0,0,1","NULL","0","8","0.125","0","5","270","5","10","92","SoloChoice","Weiblich",11,8,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"1752",2018-07-12,"5371","74","70","99","99","NULL","0","8","0.125","0","5","275","5","10","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1753",2018-07-12,"2160","74","70","1,1,3,1,1","0,0,1,0,1","NULL","0","8","0.25","0","5","280","5","25","60","SoloChoice","Weiblich",11,8,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"1754",2018-07-12,"6635","70","74","99","99","NULL","0","8","0.675","0","5","285","5","25","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1755",2018-07-12,"4017","70","70","99","99","NULL","1","20","0.75","0","20","305","5","25","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1756",2018-07-12,"4536","70","70","0,0,1,1,1","1,1,1,3,0","NULL","1","20","0.675","0","20","325","5","83","72","SoloChoice","Weiblich",11,8,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"1757",2018-07-12,"4224","70","74","1,3,0,2,0","0,1,1,0,1","NULL","0","8","0.375","0","5","330","5","43","57","SoloChoice","Weiblich",11,8,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"1758",2018-07-12,"15985","74","74","99","99","NULL","1","50","0.5","0","50","380","5","59","63","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1759",2018-07-12,"5087","74","70","99","99","NULL","0","8","0.5","0","5","385","5","59","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1760",2018-07-12,"3873","74","70","99","99","NULL","0","8","0.75","0","5","390","5","56","64","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1761",2018-07-12,"3928","74","70","99","99","NULL","0","8","0.375","0","5","395","5","56","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1762",2018-07-12,"30176","70","74","1,3,0,2,0","0,1,1,0,1","NULL","0","50","0.375","0","5","400","5","NULL","NULL","SoloChoice","Weiblich",11,8,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"1763",2018-07-12,"2944","70","74","0,0,2,2,0","1,1,2,0,1","NULL","0","8","0.5","0","5","405","5","55","50","SoloChoice","Weiblich",11,8,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"1764",2018-07-12,"6983","70","74","1,4,1,2,0","0,0,0,0,1","NULL","0","50","0.125","0","5","410","5","NULL","NULL","SoloChoice","Weiblich",11,8,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"1765",2018-07-12,"5285","74","74","99","99","NULL","1","20","0.675","0","20","430","5","NULL","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1766",2018-07-12,"6479","74","70","99","99","NULL","0","20","0.5","0","5","435","5","NULL","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1767",2018-07-12,"5152","74","74","1,1,3,1,1","0,0,1,0,1","NULL","1","50","0.25","0","0","435","5","NULL","NULL","SoloChoice","Weiblich",11,8,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"1768",2018-07-12,"3512","70","74","99","99","NULL","0","20","0.25","0","5","440","5","NULL","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1769",2018-07-12,"5809","70","70","99","99","NULL","1","50","0.375","0","50","490","5","NULL","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1770",2018-07-12,"3168","74","70","1,1,3,1,1","0,0,1,0,1","NULL","0","20","0.25","0","5","495","5","50","50","SoloChoice","Weiblich",11,8,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"1771",2018-07-12,"5976","70","74","0,0,2,2,0","1,1,2,0,1","NULL","0","20","0.5","0","5","500","5","54","67","SoloChoice","Weiblich",11,8,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"1772",2018-07-12,"2802","74","70","99","99","NULL","0","50","0.25","0","5","505","5","55","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1773",2018-07-12,"5648","74","74","0,1,1,0,0","1,3,1,1,1","NULL","1","20","0.75","0","20","525","5","66","NULL","SoloChoice","Weiblich",11,8,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"1774",2018-07-12,"4112","74","70","0,1,1,0,0","1,3,1,1,1","NULL","0","8","0.75","0","5","530","5","36","NULL","SoloChoice","Weiblich",11,8,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"1775",2018-07-12,"5576","74","74","0,1,1,0,0","1,3,1,1,1","NULL","1","50","0.75","0","50","580","5","85","71","SoloChoice","Weiblich",11,8,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"1776",2018-07-12,"3653","74","70","99","99","NULL","0","20","0.375","0","5","585","5","NULL","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1777",2018-07-12,"3553","74","70","1,4,1,2,0","0,0,0,0,1","NULL","0","20","0.125","0","5","590","5","NULL","91","SoloChoice","Weiblich",11,8,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"1778",2018-07-12,"4607","70","70","0,0,2,2,0","1,1,2,0,1","NULL","1","50","0.5","0","50","640","5","55","NULL","SoloChoice","Weiblich",11,8,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"1779",2018-07-12,"3495","74","70","99","99","NULL","0","50","0.125","0","5","645","5","55","74","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1780",2018-07-12,"4144","74","74","99","99","NULL","1","50","0.675","0","50","695","5","55","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1781",2018-07-12,"2823","70","74","99","99","NULL","0","8","0.25","0","5","700","5","55","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1782",2018-07-12,"2373","70","74","99","99","NULL","0","20","0.125","0","5","705","5","55","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1783",2018-07-12,"3240","74","74","99","99","NULL","1","50","0.75","0","50","755","5","73","66","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1784",2018-07-12,"3104","74","74","0,0,1,1,1","1,1,1,3,0","NULL","1","50","0.675","0","0","755","5","63","83","SoloChoice","Weiblich",11,8,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"1785",2018-07-12,"4520","74","70","1,3,0,2,0","0,1,1,0,1","NULL","0","20","0.375","0","5","760","5","NULL","NULL","SoloChoice","Weiblich",11,8,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"1786",2018-07-12,"5208","74","70","0,0,1,1,1","1,1,1,3,0","NULL","0","8","0.675","0","5","765","5","NULL","NULL","SoloChoice","Weiblich",11,8,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"1787",2018-07-12,"2952","70","74","1,4,1,2,0","0,0,0,0,1","NULL","0","8","0.125","0","5","770","5","NULL","87","SoloChoice","Weiblich",11,8,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"1788",2018-07-12,"4144","70","74","99","99","NULL","0","8","0.125","0","5","775","5","NULL","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1789",2018-07-12,"2351","74","70","1,1,3,1,1","0,0,1,0,1","NULL","0","8","0.25","0","5","780","5","NULL","NULL","SoloChoice","Weiblich",11,8,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"1790",2018-07-12,"3296","70","74","99","99","NULL","0","8","0.675","0","5","785","5","NULL","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1791",2018-07-12,"2785","70","70","99","99","NULL","1","20","0.75","0","0","785","5","NULL","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1792",2018-07-12,"3943","70","74","0,0,1,1,1","1,1,1,3,0","NULL","0","20","0.675","0","5","790","5","NULL","67","SoloChoice","Weiblich",11,8,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"1793",2018-07-12,"3792","70","74","1,3,0,2,0","0,1,1,0,1","NULL","0","8","0.375","0","5","795","5","34","77","SoloChoice","Weiblich",11,8,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"1794",2018-07-12,"5760","70","70","99","99","NULL","1","50","0.5","0","50","845","5","NULL","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1795",2018-07-12,"5846","70","74","99","99","NULL","0","8","0.5","0","5","850","5","NULL","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1796",2018-07-12,"3440","70","74","99","99","NULL","0","8","0.75","0","5","855","5","NULL","NULL","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1797",2018-07-12,"3425","70","74","99","99","NULL","0","8","0.375","0","5","860","5","65","59","SoloChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1798",2018-07-12,"5592","74","74","1,3,0,2,0","0,1,1,0,1","NULL","1","50","0.375","0","50","910","5","60","NULL","SoloChoice","Weiblich",11,8,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"1799",2018-07-12,"20023","70","74","0,0,2,2,0","1,1,2,0,1","NULL","0","8","0.5","0","5","915","5","NULL","NULL","SoloChoice","Weiblich",11,8,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"1800",2018-07-12,"4768","70","74","1,4,1,2,0","0,0,0,0,1","NULL","0","50","0.125","0","5","920","5","NULL","NULL","SoloChoice","Weiblich",11,8,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"1801",2018-07-12,"15479","74","74","99","99","0","1","20","0.675","1","20","940","5","42","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1802",2018-07-12,"6892","70","74","99","99","1","0","20","0.5","1","5","945","5","42","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1803",2018-07-12,"38488","74","70","1,1,3,1,1","0,0,1,0,1","1","0","50","0.25","1","5","950","5","25","69","SocialChoice","Weiblich",11,8,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"1804",2018-07-12,"5239","74","70","99","99","1","0","20","0.25","1","5","955","5","25","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1805",2018-07-12,"6518","74","74","99","99","1","1","50","0.375","1","50","1005","5","25","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1806",2018-07-12,"1885","70","74","1,1,3,1,1","0,0,1,0,1","1","0","20","0.25","1","5","1010","5","29","73","SocialChoice","Weiblich",11,8,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"1807",2018-07-12,"2991","70","70","0,0,2,2,0","1,1,2,0,1","1","1","20","0.5","1","20","1030","5","50","66","SocialChoice","Weiblich",11,8,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"1808",2018-07-12,"3052","70","74","99","99","1","0","50","0.25","1","5","1035","5","50","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1809",2018-07-12,"19078","74","74","0,1,1,0,0","1,3,1,1,1","1","1","20","0.75","1","20","1055","5","80","77","SocialChoice","Weiblich",11,8,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"1810",2018-07-12,"2311","74","70","0,1,1,0,0","1,3,1,1,1","1","0","8","0.75","1","5","1060","5","61","72","SocialChoice","Weiblich",11,8,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"1811",2018-07-12,"1614","74","74","0,1,1,0,0","1,3,1,1,1","1","1","50","0.75","1","50","1110","5","77","77","SocialChoice","Weiblich",11,8,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"1812",2018-07-12,"4110","70","74","99","99","0","0","20","0.375","1","5","1115","5","77","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1813",2018-07-12,"2349","74","70","1,4,1,2,0","0,0,0,0,1","0","0","20","0.125","1","5","1120","5","15","77","SocialChoice","Weiblich",11,8,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"1814",2018-07-12,"4227","70","70","0,0,2,2,0","1,1,2,0,1","1","1","50","0.5","1","50","1170","5","52","53","SocialChoice","Weiblich",11,8,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"1815",2018-07-12,"2392","70","74","99","99","1","0","50","0.125","1","5","1175","5","52","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1816",2018-07-12,"3327","74","74","99","99","0","1","50","0.675","1","0","1175","5","52","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1817",2018-07-12,"2099","74","70","99","99","1","0","8","0.25","1","5","1180","5","52","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1818",2018-07-12,"2210","70","74","99","99","0","0","20","0.125","1","5","1185","5","52","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1819",2018-07-12,"2117","74","74","99","99","1","1","50","0.75","1","50","1235","5","52","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1820",2018-07-12,"2335","70","70","0,0,1,1,1","1,1,1,3,0","0","1","50","0.675","1","0","1235","5","62","68","SocialChoice","Weiblich",11,8,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"1821",2018-07-12,"2167","70","74","1,3,0,2,0","0,1,1,0,1","0","0","20","0.375","1","5","1240","5","47","66","SocialChoice","Weiblich",11,8,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"1822",2018-07-12,"2478","74","70","0,0,1,1,1","1,1,1,3,0","0","0","8","0.675","1","5","1245","5","61","78","SocialChoice","Weiblich",11,8,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"1823",2018-07-12,"1750","74","70","1,4,1,2,0","0,0,0,0,1","0","0","8","0.125","1","5","1250","5","5","93","SocialChoice","Weiblich",11,8,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"1824",2018-07-12,"2541","74","70","99","99","0","0","8","0.125","1","5","1255","5","5","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1825",2018-07-12,"2598","70","74","1,1,3,1,1","0,0,1,0,1","1","0","8","0.25","1","5","1260","5","50","50","SocialChoice","Weiblich",11,8,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"1826",2018-07-12,"3720","74","70","99","99","0","0","8","0.675","1","5","1265","5","50","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1827",2018-07-12,"2758","70","70","99","99","1","1","20","0.75","1","20","1285","5","50","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1828",2018-07-12,"5023","74","74","0,0,1,1,1","1,1,1,3,0","0","1","20","0.675","1","20","1305","5","62","72","SocialChoice","Weiblich",11,8,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"1829",2018-07-12,"1778","74","70","1,3,0,2,0","0,1,1,0,1","1","0","8","0.375","1","5","1310","5","50","50","SocialChoice","Weiblich",11,8,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"1830",2018-07-12,"4800","70","70","99","99","1","1","50","0.5","1","50","1360","5","50","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1831",2018-07-12,"126214","74","70","99","99","1","0","8","0.5","1","5","1365","5","50","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1832",2018-07-12,"8823","70","74","99","99","1","0","8","0.75","1","5","1370","5","50","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1833",2018-07-12,"2672","74","70","99","99","1","0","8","0.375","1","5","1375","5","50","NULL","SocialChoice","Weiblich",11,8,2.2,2.2,0.5,0.5,198,0,0
"1834",2018-07-12,"4906","70","74","1,3,0,2,0","0,1,1,0,1","1","0","50","0.375","1","5","1380","5","32","70","SocialChoice","Weiblich",11,8,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"1835",2018-07-12,"1918","70","74","0,0,2,2,0","1,1,2,0,1","1","0","8","0.5","1","5","1385","5","50","71","SocialChoice","Weiblich",11,8,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
